TF_Name,GSM_ID,Cluster_ID,Cluster_Type,TF_Count_in_Cluster,Single_Test_ROC_AUC,MTL_Test_ROC_AUC,Delta_ROC_AUC,Single_F1
ZNF563,GSM2026838,182,MTL,7,0.9492489808641104,0.9389224677456276,-0.01032651311848276,0.7267950963222417
ZNF564,GSM2466598,179,MTL,7,0.9857147051914493,0.9865589029833216,0.0008441977918722809,0.8620689655172413
ZNF565,GSM5330893,270,MTL,2,0.9183011576438541,0.9154811031664964,-0.0028200544773576697,0.7250437828371279
ZNF566,GSM2466600,266,MTL,2,0.965607210626186,0.96905834914611,0.0034511385199239575,0.6666666666666666
ZNF567,GSM2466601,282,MTL,2,0.9366340560549974,0.925283506669017,-0.011350549385980346,0.7633262260127932
ZNF569,GSM5213972,239,MTL,3,0.9586034956969214,0.9585425723834028,-6.092331351859048e-05,0.838963963963964
ZNF570,GSM2466602,260,MTL,2,0.9091273456002915,0.7965385316086718,-0.11258881399161969,0.6304347826086957
ZNF571,GSM2466603,270,MTL,2,0.9433815296236795,0.9077941677620368,-0.035587361861642686,0.782608695652174
ZNF572,GSM5215720,334,Single,1,0.9601446666666666,0.9610237777777778,0.0008791111111111638,0.89625
ZNF573,GSM2466604,271,MTL,2,0.9445650689966605,0.9559745909558716,0.011409521959211077,0.7004909983633388
ZNF574,GSM5214932,361,Single,1,0.9780952222222221,0.9781646666666666,6.94444444444553e-05,0.9193819281155525
ZNF576,GSM5330937,34,Single,1,0.9582387777777778,0.957976,-0.00026277777777772293,0.8719194724054148
ZNF577,GSM3402712,234,Single,1,0.9615616151993862,0.961768344314784,0.0002067291153977635,0.8311688311688312
ZNF578,GSM3402713,156,MTL,12,0.9300258330430743,0.9392342969929176,0.009208463949843315,0.7258485639686684
ZNF579,GSM2825077,44,Single,1,0.8897896103896104,0.8854355844155845,-0.004354025974025899,0.7578781512605042
ZNF580,GSM2527559,21,Single,1,0.966844888888889,0.9681000555555556,0.001255166666666585,0.9074774034511093
ZNF582,GSM2026852,265,Single,1,0.906541180877464,0.8968488083532331,-0.009692372524230941,0.8495575221238938
ZNF583,GSM5214241,260,MTL,2,0.9230739618831252,0.9235303546636374,0.0004563927805122381,0.7946485453387131
ZNF584,GSM2825490,214,Single,1,0.9356482222222222,0.9393631111111111,0.003714888888888934,0.8627132412672623
ZNF585A,GSM2466607,278,MTL,3,0.8997611940298507,0.9078050373134328,0.008043843283582097,0.7218045112781954
ZNF586,GSM2026882,199,Single,1,0.993421180457059,0.99336532072231,-5.585973474897532e-05,0.9603072983354674
ZNF587,GSM2466608,198,MTL,4,0.9424887433483421,0.9641713418891912,0.021682598540849085,0.7942583732057417
ZNF589,GSM2563966,137,Single,1,1.0,1.0,0.0,0.0
ZNF592,GSM2825585,628,Single,1,0.8865217777777779,0.8856023888888889,-0.0009193888888889834,0.8037964326624121
ZNF595,GSM2026826,165,MTL,30,0.8986402296982502,0.912156671542337,0.013516441844086846,0.6013071895424836
ZNF596,GSM2026841,172,Single,1,0.9120898814447201,0.925530741659774,0.013440860215053863,0.751131221719457
ZNF597,GSM5215728,347,Single,1,0.9721125526836947,0.9702984563042706,-0.0018140963794240905,0.8832731648616126
ZNF607,GSM5214323,277,Single,1,0.9720717222222222,0.9707976666666668,-0.0012740555555553756,0.9018194301407484
ZNF608,GSM5214477,635,Single,1,0.9775599444444444,0.9761324444444444,-0.001427500000000026,0.9189449983917658
ZNF609,GSM5213896,636,Single,1,0.9485750000000001,0.9507937222222222,0.0022187222222221914,0.880920613742495
ZNF610,GSM2423864,157,MTL,6,0.9284686666666666,0.9363647777777776,0.007896111111110993,0.8333028362305581
ZNF611,GSM2466611,156,MTL,12,0.9809979423868314,0.9853465020576132,0.004348559670781849,0.8829300196206671
ZNF613,GSM2466612,297,MTL,4,0.8917012523663899,0.8969073103247414,0.005206057958351495,0.6062992125984252
ZNF614,GSM2466613,299,Single,1,0.8928381335383525,0.8514992016086109,-0.041338931929741585,0.7226890756302521
ZNF615,GSM5214514,297,MTL,4,0.9607410555555556,0.9654382222222222,0.004697166666666641,0.8904884318766066
ZNF616,GSM5215705,159,Single,1,0.9804956666666669,0.9815138888888888,0.0010182222222219206,0.9304405432262338
ZNF618,GSM2111484,462,Single,1,0.9757519417696044,0.9752480128454926,-0.000503928924111885,0.8826205641492265
ZNF619,GSM5215625,258,Single,1,0.9674354444444444,0.9669891666666668,-0.000446277777777615,0.9098294069861901
ZNF620,GSM2466617,257,MTL,2,0.8354771784232365,0.8395228215767635,0.004045643153526957,0.6865671641791045
ZNF624,GSM5214027,284,Single,1,0.8999820359281439,0.8964754934575294,-0.0035065424706144377,0.735207100591716
ZNF626,GSM2466619,165,MTL,30,0.8661895023858214,0.885562372188139,0.01937286980231767,0.5467625899280576
ZNF627,GSM2466620,179,MTL,7,0.9683291518557412,0.9770040701668052,0.00867491831106404,0.8843283582089553
ZNF629,GSM5215117,332,Single,1,0.9718698888888888,0.9714161111111111,-0.00045377777777766415,0.9129547772866372
ZNF639,GSM2574764,430,Single,1,0.967196111111111,0.9676020000000002,0.00040588888888914987,0.9033184428844927
ZNF641,GSM2423698,348,Single,1,0.9118715927750412,0.9116814449917898,-0.00019014778325132653,0.7416502946954814
ZNF644,GSM2534180,588,Single,1,0.9488067777777778,0.9475337777777778,-0.0012729999999999686,0.8747474747474747
ZNF646,GSM5668508,51,Single,1,0.9596837777777777,0.9601466666666668,0.0004628888888891236,0.8629790310918294
ZNF649,GSM2466622,297,MTL,4,0.9875118079752225,0.9890847851335656,0.0015729771583430363,0.9396449704142011
ZNF652,GSM2534082,351,Single,1,0.9487873333333334,0.9484928888888888,-0.00029444444444459705,0.8758526603001364
ZNF654,GSM2423581,382,Single,1,0.9890073888888888,0.9873226666666668,-0.001684722222222046,0.9581950895819509
ZNF655,GSM5374626,342,Single,1,0.8782295214922953,0.8764168694241686,-0.0018126520681266411,0.6280752532561505
ZNF658,GSM2828881,301,Single,1,0.9686230816451811,0.9686218538980972,-1.2277470838872873e-06,0.8328767123287671
ZNF660,GSM5215022,249,Single,1,0.9741500983507339,0.9733655621122712,-0.0007845362384626409,0.8886765408504539
ZNF662,GSM2827532,259,Single,1,0.9355658989123481,0.9312141714651312,-0.004351727447216902,0.8207452165156093
ZNF664,GSM2423889,196,Single,1,0.9228166666666666,0.922359,-0.0004576666666665785,0.8471327053379607
ZNF667,GSM2466624,263,Single,1,0.9090491803278689,0.8534426229508196,-0.055606557377049226,0.7228915662650602
ZNF669,GSM2466625,181,Single,1,0.9569837701117121,0.9356425209021288,-0.021341249209583246,0.7368421052631579
ZNF670,GSM2825542,179,MTL,7,0.9789814432989691,0.9877656357388316,0.008784192439862504,0.8945686900958466
ZNF671,GSM2466626,202,Single,1,0.9758134903044551,0.9766436799354344,0.000830189630979361,0.8678611422172452
ZNF674,GSM5215097,287,Single,1,0.980380057993937,0.9806414920258336,0.0002614340318966013,0.9244618395303327
ZNF675,GSM2466628,165,MTL,30,0.9870246797875665,0.991607622617932,0.004582942830365533,0.9329556185080264
ZNF678,GSM5215333,163,Single,1,0.9765546666666667,0.9761683333333334,-0.00038633333333326636,0.914704878880928
ZNF680,GSM2466630,165,MTL,30,0.9779536590961229,0.9819371415462264,0.003983482450103493,0.9270256668344238
ZNF681,GSM2466631,165,MTL,30,0.9653959460053643,0.9711889372554192,0.005792991250054946,0.8200836820083682
ZNF682,GSM2466633,164,Single,1,0.966956241956242,0.9683595330023902,0.001403291046148225,0.8416347381864623
ZNF684,GSM2466634,281,Single,1,0.9529285930637589,0.957841132818416,0.004912539754657108,0.7327586206896551
ZNF687,GSM5215692,629,Single,1,0.9832424242424241,0.9833453751488684,0.00010295090644429905,0.9424400067125357
ZNF691,GSM5214837,338,Single,1,0.9767256666666666,0.9770108888888888,0.000285222222222159,0.9254771784232365
ZNF692,GSM2423464,76,Single,1,0.9406460000000001,0.9443921666666668,0.003746166666666717,0.8656007598543612
ZNF695,GSM2466635,168,Single,1,0.9384812220276318,0.936347927612376,-0.002133294415255893,0.8054607508532423
ZNF696,GSM5214437,328,Single,1,0.8892949094816226,0.8923345733573904,0.0030396638757678174,0.645
ZNF697,GSM5214050,331,Single,1,0.9773896666666666,0.9760051111111112,-0.001384555555555389,0.920575783234547
ZNF699,GSM6372198,186,Single,1,0.8987518453371863,0.9050515123912428,0.00629966705405649,0.6604215456674473
ZNF69,GSM2466636,183,MTL,8,0.8564654175341199,0.9364445986583392,0.07997918112421931,0.6666666666666666
ZNF700,GSM5215466,183,MTL,8,0.8667800674920495,0.8720235399505236,0.005243472458474119,0.5747800586510264
ZNF701,GSM2938898,156,MTL,12,0.9444625078764964,0.947974375131275,0.003511867254778589,0.833969465648855
ZNF704,GSM4634555,592,Single,1,0.8888004246284502,0.8872965322009908,-0.0015038924274594079,0.6153846153846154
ZNF705G,GSM2466638,173,Single,1,0.924276699607096,0.9211810929872604,-0.0030956066198356558,0.78125
ZNF707,GSM2424049,127,Single,1,0.969327867335928,0.9669372136921378,-0.002390653643790208,0.8863528292914884
ZNF708,GSM2466640,165,MTL,30,0.9433558068928454,0.9621376814974744,0.01878187460462899,0.7557117750439367
ZNF709,GSM5215570,179,MTL,7,0.9727671111111111,0.9793886111111112,0.006621500000000058,0.9012860618700035
ZNF70,GSM5330849,253,Single,1,0.8901521666666667,0.8948381666666667,0.004685999999999968,0.8086172344689379
ZNF710,GSM5215732,36,MTL,2,0.9505961111111112,0.9522957777777776,0.0016996666666664328,0.8799467908214167
ZNF711,GSM2741765,74,MTL,3,0.9456136533323242,0.9494311242932908,0.003817470960966629,0.8536585365853658
ZNF713,GSM5214817,223,Single,1,0.9627334434806554,0.9632116205424756,0.00047817706182018416,0.8668690372940157
ZNF714,GSM2466641,165,MTL,30,0.9515403032721469,0.9592098962490024,0.007669592976855544,0.7639751552795031
ZNF716,GSM2466642,165,MTL,30,0.9090460153698513,0.900857076673616,-0.00818893869623527,0.6428571428571429
ZNF71,GSM2423047,247,Single,1,0.9634096666666666,0.9616244444444444,-0.0017852222222222158,0.8973548494426884
ZNF720,GSM5215681,162,Single,1,0.9609415333701048,0.9613250597536313,0.00038352638352645574,0.8566766385640467
ZNF724,GSM3402714,165,MTL,30,0.9316287812748637,0.9602781889821188,0.028649407707255103,0.76875
ZNF729,GSM3402715,165,MTL,30,0.9012073262753527,0.9599501520590858,0.05874282578373313,0.75
ZNF730,GSM2466643,165,MTL,30,0.9155981348516238,0.8873560433558708,-0.028242091495752963,0.7181467181467182
ZNF736,GSM2466644,169,Single,1,0.9729630726373398,0.9763103346165236,0.00334726197918378,0.9186440677966101
ZNF737,GSM5214797,165,MTL,30,0.9677448888888889,0.9683287777777778,0.0005838888888889393,0.904910494334045
ZNF740,GSM5214131,103,Single,1,0.9711915555555554,0.9737343333333331,0.0025427777777777827,0.9215265157773005
ZNF746,GSM3402720,356,Single,1,0.9512856973575068,0.95434293162697,0.0030572342694632493,0.7888888888888889
ZNF747,GSM2827587,125,MTL,2,0.9768525161933233,0.9772640757349276,0.00041155954160432273,0.885145482388974
ZNF749,GSM2466646,203,MTL,4,0.9277038526999846,0.9563283304966734,0.028624477796688863,0.7916666666666666
ZNF74,GSM2466647,232,Single,1,0.873791599818997,0.8475050392858612,-0.026286560533135828,0.6271186440677966
ZNF750,GSM1387027,771,Single,1,0.9556962222222223,0.955069722222222,-0.0006265000000003074,0.8748030117317458
ZNF75A,GSM2574809,327,MTL,2,0.9599263860133425,0.9586483654116504,-0.0012780206016920204,0.8605830164765526
ZNF75D,GSM2466648,327,MTL,2,0.9885993982376962,0.9884053298946917,-0.00019406834300450537,0.953307392996109
ZNF761,GSM5215642,156,MTL,12,0.9667914444444445,0.9752097777777778,0.008418333333333305,0.9024633821571239
ZNF763,GSM3402716,183,MTL,8,0.9275548986486486,0.9516539977477476,0.02409909909909902,0.7049180327868853
ZNF764,GSM2466650,125,MTL,2,0.8253400143163923,0.8894953471725126,0.0641553328561203,0.59375
ZNF765,GSM2466651,156,MTL,12,0.9805900343642612,0.9867168384879724,0.006126804123711249,0.8899273104880582
ZNF766,GSM2825565,157,MTL,6,0.9427576666666665,0.9472806666666668,0.004523000000000277,0.8720834022836339
ZNF768,GSM5215173,333,Single,1,0.9846563888888888,0.985000722222222,0.00034433333333316885,0.9308047155304972
ZNF76,GSM959052,112,MTL,2,0.9767436666666667,0.9809256666666668,0.00418200000000013,0.9182984469952734
ZNF770,GSM5214799,49,Single,1,0.9578197777777778,0.958518,0.0006982222222221557,0.8846619401694622
ZNF772,GSM5214161,201,MTL,3,0.9789117777777778,0.9776595555555554,-0.0012522222222224322,0.9259197043507476
ZNF773,GSM5214043,208,MTL,2,0.9830512222222222,0.9827820555555556,-0.00026916666666654265,0.9331778036993834
ZNF774,GSM2026816,336,Single,1,0.8856292517006803,0.8921485260770975,0.0065192743764171945,0.6666666666666666
ZNF775,GSM5214683,131,Single,1,0.9466634103019539,0.9440139135583184,-0.00264949674363546,0.7972477064220184
ZNF776,GSM5213864,200,Single,1,0.9865057777777779,0.9870098888888889,0.0005041111111109275,0.9414929388029589
ZNF777,GSM5214377,359,Single,1,0.9857428888888888,0.9855031111111112,-0.00023977777777761666,0.9428761208900698
ZNF778,GSM5214896,178,MTL,2,0.9713003710045662,0.9719701769406393,0.0006698059360730202,0.8973466724662897
ZNF77,GSM5214626,187,Single,1,0.9163996174211424,0.90121478647564,-0.015184830945502381,0.6701754385964912
ZNF780A,GSM5369886,274,Single,1,0.9206537340629687,0.9244196758428258,0.003765941779857118,0.7219307450157397
ZNF781,GSM2423965,344,Single,1,0.983386911822855,0.9833521154606564,-3.4796362198608044e-05,0.9361573373676249
ZNF782,GSM5215308,296,Single,1,0.968410111111111,0.9702291111111112,0.001819000000000237,0.8997948016415869
ZNF783,GSM2466659,355,MTL,2,0.9976519313081602,0.997093073630582,-0.0005588576775782395,0.9876863253402463
ZNF784,GSM5214453,106,Single,1,0.9698528888888889,0.9698693333333334,1.6444444444485562e-05,0.9013693881088577
ZNF785,GSM5213943,126,Single,1,0.9140360423282142,0.9154308755573244,0.0013948332291101595,0.7344110854503464
ZNF786,GSM5213826,129,Single,1,0.9649466666666666,0.9635003333333334,-0.0014463333333332162,0.8986987316751771
ZNF789,GSM2466662,343,Single,1,0.9665520134765537,0.9584750485194364,-0.008076964957117294,0.8490566037735849
ZNF790,GSM2466663,267,Single,1,0.8558328606541881,0.8494044242768009,-0.006428436377387214,0.675
ZNF791,GSM2828913,179,MTL,7,0.9544384624854256,0.9621657384353508,0.007727275949925172,0.8388746803069054
ZNF792,GSM2533985,209,Single,1,0.9619542222222224,0.960715,-0.0012392222222223914,0.8456573852111378
ZNF793,GSM2466666,300,Single,1,0.9861972777777777,0.9855070555555556,-0.0006902222222220367,0.9452982978020162
ZNF799,GSM2466668,182,MTL,7,0.9341564401875686,0.936276563903023,0.0021201237154544472,0.7163120567375887
ZNF79,GSM2466669,250,Single,1,0.8512042500674921,0.8330337515082396,-0.018170498559252568,0.5856622114216282
ZNF7,GSM5214321,256,Single,1,0.9684336666666666,0.9668835555555556,-0.00155011111111103,0.9008347245409015
ZNF800,GSM5213813,387,Single,1,0.9802600555555556,0.9793519444444444,-0.0009081111111112206,0.9269529928982077
ZNF808,GSM2466672,156,MTL,12,0.9594151034151035,0.9616849446849448,0.0022698412698413106,0.8142532221379833
ZNF816,GSM6372196,156,MTL,12,0.9621631111111111,0.9715771111111112,0.009414000000000144,0.8530439580651095
ZNF81,GSM2466674,278,MTL,3,0.9759004966818315,0.989728285821612,0.013827789139780444,0.9139784946236559
ZNF823,GSM2466675,182,MTL,7,0.9476068601583112,0.9562080035180298,0.008601143359718622,0.8021108179419525
ZNF837,GSM2423882,329,Single,1,0.9638284745762713,0.9642185310734462,0.00039005649717493984,0.8840677966101695
ZNF83,GSM5214276,160,Single,1,0.9753943333333335,0.9757357777777778,0.00034144444444428323,0.9110271384403985
ZNF846,GSM2466676,175,Single,1,0.9714153725880389,0.974535375430866,0.0031200028428270965,0.9285714285714286
ZNF850,GSM5669572,275,Single,1,0.9737546666666665,0.9733748888888888,-0.0003797777777777567,0.9052197802197802
ZNF85,GSM2026800,165,MTL,30,0.9551226415094339,0.9640660377358492,0.008943396226415268,0.8008658008658008
ZNF860,GSM2466679,156,MTL,12,0.9571024335031126,0.9743350311262028,0.01723259762309015,0.826530612244898
ZNF865,GSM5669886,105,Single,1,0.9840496666666666,0.9848936666666668,0.0008440000000001779,0.9359229747675962
ZNF879,GSM2466680,230,MTL,2,0.9070832715738297,0.8753398748999497,-0.03174339667388004,0.6774716369529984
ZNF880,GSM2466681,157,MTL,6,0.9195546558704454,0.9439676113360324,0.024412955465586972,0.6796116504854369
ZNF883,GSM5331233,251,MTL,2,0.9825520555555555,0.9825872222222222,3.516666666669721e-05,0.9254941713127217
ZNF891,GSM5213974,191,Single,1,0.9797161666666667,0.9798566666666666,0.00014049999999987683,0.9306293256075969
ZNF8,GSM5331012,194,Single,1,0.9321433333333332,0.9340197222222224,0.001876388888889191,0.842481673520472
ZNF90,GSM2466684,165,MTL,30,0.952827846467054,0.997417945280302,0.04459009881324805,0.8913043478260869
ZNF92,GSM1463921,165,MTL,30,0.9467854444444445,0.9392384444444444,-0.007547000000000081,0.8744470908472269
ZNF93,GSM2466685,165,MTL,30,0.9805131350496379,0.9836230960125992,0.0031099609629613445,0.8940568475452196
ZSCAN12,GSM5669608,315,MTL,3,0.9685785,0.9746536666666668,0.0060751666666667425,0.9085555373793555
ZSCAN16,GSM2026868,313,Single,1,0.9758102222222221,0.9742078888888888,-0.0016023333333333722,0.9277605779153767
ZSCAN18,GSM2828531,25,Single,1,0.9572416091954024,0.9545506896551724,-0.00269091954022993,0.8583055863854976
ZSCAN20,GSM2423936,145,Single,1,0.9257464444444445,0.925744,-2.444444444527072e-06,0.8452895419187554
ZSCAN21,GSM2825590,318,Single,1,0.9170794444444443,0.9160355555555556,-0.0010438888888887332,0.7980425371729719
ZSCAN22,GSM2026754,309,Single,1,0.9695713384292368,0.9699551010858588,0.0003837626566219887,0.8709865732632808
ZSCAN23,GSM2423872,315,MTL,3,0.9296997977635023,0.930842255531763,0.0011424577682607184,0.8301596460857857
ZSCAN26,GSM2827159,321,Single,1,0.9579118246687055,0.95777752293578,-0.0001343017329255014,0.866822429906542
ZSCAN29,GSM5214069,143,Single,1,0.954026,0.9539188333333332,-0.00010716666666688024,0.8763459534560611
ZSCAN2,GSM2574782,335,Single,1,0.9160516389025563,0.9103738587818154,-0.005677780120740827,0.6795252225519288
ZSCAN30,GSM5214362,311,Single,1,0.9642615555555556,0.9635928888888888,-0.0006686666666667618,0.8985221674876848
ZSCAN31,GSM5214630,315,MTL,3,0.9759295555555555,0.979699611111111,0.0037700555555555404,0.9165133009871173
ZSCAN32,GSM5214783,144,Single,1,0.9309566160709677,0.929464155811242,-0.0014924602597257142,0.7839248434237995
ZSCAN4,GSM2825466,353,Single,1,0.9776994444444443,0.9786877777777776,0.0009883333333332578,0.9387478849407783
ZSCAN5A,GSM2423368,123,MTL,2,0.9527244444444445,0.9563159444444445,0.0035914999999999697,0.8784685634000703
ZSCAN5C,GSM2828682,123,MTL,2,0.9021865555555555,0.9021389444444444,-4.761111111106775e-05,0.8125108601216333
ZSCAN9,GSM2534346,314,Single,1,0.9563152222222222,0.954135888888889,-0.0021793333333332,0.877938359742295
ZXDC,GSM5214920,60,Single,1,0.9751267777777778,0.9753871111111112,0.0002603333333334179,0.9169744660350089
Zbtb1,GSM2424170,32,Single,1,0.9382713864306785,0.9378197908286404,-0.0004515956020381129,0.8126561199000832
Zbtb21,GSM2797657,370,Single,1,0.9568515555555556,0.9586415555555556,0.0017900000000000693,0.8881621975147155
Zbtb7a,GSM2771543,94,Single,1,0.9658748888888891,0.9660292222222224,0.0001543333333333674,0.8910437235543018
Zbtb7b,GSM5214739,95,Single,1,0.9616136666666668,0.9612361666666666,-0.00037750000000025263,0.9019480519480519
Zfp3,GSM6372573,254,Single,1,0.9586347331583551,0.959507261592301,0.0008725284339459183,0.8690899152773982
Zfp42,GSM2026848,111,MTL,3,0.942598413411166,0.968866936087412,0.02626852267624602,0.8089887640449438
Zfp62,GSM5214642,171,Single,1,0.9642203354297695,0.966948637316562,0.002728301886792517,0.8644532439841608
Zfpm2,GSM5370544,386,Single,1,0.916747358309318,0.9164783861671468,-0.0002689721421711422,0.6828478964401294
Zhx1,GSM2424107,484,Single,1,0.964928963888329,0.9638314267885852,-0.001097537099743806,0.7846153846153846
Zic2,GSM2828565,96,MTL,2,0.9626034444444443,0.962523111111111,-8.033333333334891e-05,0.9070559610705596
