TF_Name,Subgroup,GSM_ID,Family,Function,Cell_Line,Species,Cistrome_ID,External_ID_Type,PBC,FRiP,MappedRatio,PeaksFoldChangeAbove10,PeaksUnionDHSRatio,FastQC,GC_Content_Mean,GC_Content_Median,GC_Content_Std,GC_Content_Min,GC_Content_Max,Total_Sequences,Avg_Sequence_Length,mcc,roc_auc,pr_auc,precision,recall,accuracy,f1,gsm,fold
ZNF175,ZNF,GSM2423017,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,179787,GEO,0.996,0.0163814656703266,0,267,0.3895558223289316,37,47.85,47.5,8.02,19.5,76,3324,200,0.7994884733775273,0.9648978780931154,0.8906711736438441,0.8633333333333333,0.7801204819277109,0.9616161616161616,0.819620253164557,GSM2423017,0
ZNF177,ZNF,GSM5374142,C2H2 Zinc Finger,Gene Regulation,SK-N-SH,homo_sapiens,150883,GEO,0.992,0.0110512719777248,0,209,0.5346153846153846,37,45.94,41.5,11.08,20.5,82.5,1291,200,0.6279373732698174,0.8980159643871365,0.7369647455167354,0.75,0.6046511627906976,0.9178228388473852,0.6695278969957081,GSM5374142,0
ZNF18,ZNF,GSM2424220,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,179349,GEO,0.995,0.0472367539620371,0,1330,0.7638,38,51.51,51,9.69,20.5,78.5,15000,200,0.6528037855039295,0.9213308197989172,0.7885249464130553,0.7447118891320205,0.6806666666666666,0.9012625059552168,0.7112504353883664,GSM2424220,0
ZNF180,ZNF,GSM5214590,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145784,GEO,0.992,0.0222706437899283,0,282,0.8924,34,61.15,62,8.83,21,95.5,11399,200,0.7660106260237189,0.9623733629849271,0.937611738623003,0.8516242317822651,0.8508771929824561,0.8916240409207161,0.8512505484861781,GSM5214590,0
ZNF181,ZNF,GSM2466486,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77166,GEO,0.994,0.0028737499999992,0,168,0.38860103626943,36,48.15,47,11.5,20.5,97.5,287,200,0.3385270369372688,0.8296681847755367,0.4634397529313908,0.6666666666666666,0.2068965517241379,0.91156462585034,0.3157894736842105,GSM2466486,0
ZNF182,ZNF,GSM2466487,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77165,GEO,0.973,0.0155252499999961,0,1278,0.3532,36,44.65,44.5,8.26,20.5,97,8998,200,0.6184859396322396,0.9293851215656111,0.7211649628474137,0.771875,0.5488888888888889,0.936559016205034,0.6415584415584416,GSM2466487,0
ZNF184,ZNF,GSM5214938,C2H2 Zinc Finger,Gene Regulation,K562,homo_sapiens,146197,GEO,0.995,0.0103924870359453,0,326,0.7335127860026918,34,58.52,61,13.07,21.5,95.5,2965,200,0.7252568710365221,0.9354199026612818,0.8434677854261736,0.9343434343434344,0.625,0.9225484072454716,0.7489878542510121,GSM5214938,0
ZNF189,ZNF,GSM3634423,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,177088,GEO,0.991,0.1057094225592285,0,2645,0.8312,40,53.78,54,11.8,9,88.5,15000,200,0.6898981296242119,0.9374365413461077,0.8174676261414469,0.7764020393299345,0.7106666666666667,0.911670044105376,0.7420814479638009,GSM3634423,0
ZNF19,ZNF,GSM2828504,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,100569,GEO,0.975,0.0065687499999983,0,124,0.6362777515351913,37,49.12,48.5,9.54,19.5,76.5,2020,200,0.698323305961502,0.914191419141914,0.8044528077693908,0.8543046357615894,0.6386138613861386,0.9251968503937008,0.7308781869688386,GSM2828504,0
ZNF195,ZNF,GSM3402704,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,128256,GEO,0.967,0.0075104399164787,0,134,0.463768115942029,36,47.47,44,11.76,7.5,96.5,343,200,0.690728098572478,0.9032352941176472,0.7738349625911012,0.7666666666666667,0.6764705882352942,0.9461077844311376,0.71875,GSM3402704,0
ZNF197,ZNF,GSM2466491,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,73971,GEO,0.988,0.0034289999999991,0,295,0.5172004744958482,36,50.14,48.5,12.72,21,97.5,749,200,0.4957526900497897,0.8600000000000001,0.6354540317120508,0.6379310344827587,0.4933333333333333,0.8831683168316832,0.556390977443609,GSM2466491,0
ZNF2,ZNF,GSM2466522,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,73961,GEO,0.996,0.0115199999999971,0,787,0.7685972369819342,36,60.12,59.5,11.8,21,96.5,3655,200,0.7386904609559612,0.9412627551020408,0.8553628290477948,0.8168604651162791,0.7805555555555556,0.9075520833333334,0.7982954545454546,GSM2466522,0
ZNF20,ZNF,GSM5213968,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,149759,GEO,0.984,0.0193108401113101,0,368,0.8858,36,62.23,64.5,9.85,19.5,95.5,9044,200,0.7771726570680219,0.9609450506730306,0.9383314247577552,0.9152759948652118,0.7887168141592921,0.8989382618953992,0.8472964943553178,GSM5213968,0
ZNF202,ZNF,GSM2466493,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,73970,GEO,0.99,0.059933499999985,0,1400,0.9362,37,72.07,73,7.24,21,97.5,12950,200,0.9487581676343833,0.9958189290181242,0.998428771930974,0.9883540372670808,0.983011583011583,0.9793526785714286,0.9856755710414248,GSM2466493,0
ZNF205,ZNF,GSM2466494,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77162,GEO,0.884,0.0034149999999991,0,131,0.3412462908011869,36,44.22,41,10.55,21,98,246,200,0.6316642775792317,0.8290169869117239,0.6342272886932206,0.9090909090909092,0.4761904761904761,0.9375,0.625,GSM2466494,0
ZNF207,ZNF,GSM2423041,C2H2 Zinc Finger,Gene Regulation,GM12878,homo_sapiens,100958,GEO,0.942,0.0433919999999891,0,98,0.9362,37,56.93,57.5,11.82,21.5,84,15000,200,0.6929070357920354,0.9214856801909308,0.8253007767149937,0.8513169073916738,0.668,0.8969056372549019,0.7485991781845349,GSM2423041,0
ZNF211,ZNF,GSM2466495,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77161,GEO,0.996,0.0033012499999991,0,175,0.2734530938123752,36,42.71,41,9.53,19,97.5,412,200,0.5952113925914401,0.8704146988419487,0.6417618188795089,0.8,0.4878048780487805,0.937799043062201,0.6060606060606061,GSM2466495,0
ZNF212,ZNF,GSM5213832,C2H2 Zinc Finger,Gene Regulation,K562,homo_sapiens,149837,GEO,0.992,0.0166457913921145,0,481,0.6803387139454882,40,53.11,50.5,13.33,21.5,81.5,3772,200,0.6048892114878136,0.90967385919697,0.7121525159789732,0.7692307692307693,0.5570291777188329,0.907704654895666,0.6461538461538462,GSM5213832,0
ZNF213,ZNF,GSM3402721,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,128195,GEO,0.988,0.0087898427151758,0,118,0.4624413145539906,35,42.07,40.5,8.5,18.5,95.5,420,200,0.7399696893607897,0.9269932756964456,0.8214936793785536,0.875,0.6666666666666666,0.9537275064267352,0.7567567567567568,GSM3402721,0
ZNF214,ZNF,GSM2466498,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,73969,GEO,0.994,0.0026839999999993,0,136,0.374074074074074,37,45.3,41,11.25,20.5,96.5,195,200,0.4702699715629801,0.8908695652173912,0.6750167538607419,1,0.25,0.8888888888888888,0.4,GSM2466498,0
ZNF215,ZNF,GSM5215784,C2H2 Zinc Finger,Gene Regulation,K562,homo_sapiens,153105,GEO,0.985,0.0229273195577531,0,680,0.764,40,49.38,47.5,10.49,19,82,7677,200,0.4381071816183704,0.8302617683321206,0.5744594767006467,0.5954465849387041,0.4427083333333333,0.8652627274585974,0.5078416728902165,GSM5215784,0
ZNF217,ZNF,GSM5214302,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145629,GEO,0.976,0.1386990149384936,0,5035,0.955,36,55.43,54,9.94,21.5,95.5,15000,200,0.7097190567686318,0.944001986981843,0.841085129668311,0.8167655786350149,0.734,0.8985074626865671,0.7731741573033708,GSM5214302,0
ZNF219,ZNF,GSM2797674,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,132758,GEO,0.995,0.1569930089167555,0,8043,0.975,36,52.55,50.5,10.92,22,84,15000,200,0.710563828557665,0.949545888997502,0.8305970786271056,0.8053293856402665,0.7253333333333334,0.9116260801256874,0.763240968081375,GSM2797674,0
ZNF22,ZNF,GSM2026767,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,65178,GEO,0.993,0.0695812499999826,0,1328,0.3524,38,38.61,38.5,6.72,18.5,66.5,15000,200,0.8599845444860282,0.9628406462585032,0.9199235809664708,0.9023028611304956,0.862,0.962847965738758,0.881691101261507,GSM2026767,0
ZNF221,ZNF,GSM6372563,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,163700,GEO,0.985,0.0725638160214793,0,694,0.9414,36,60.22,61.5,9.95,20.5,95.5,15000,200,0.7399739074853108,0.948552942406188,0.9073441504877532,0.8334475668265936,0.8106666666666666,0.8876092983578588,0.8218992903007772,GSM6372563,0
ZNF222,ZNF,GSM2466499,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77158,GEO,0.978,0.0054402499999986,0,419,0.8115183246073299,36,53.34,51.5,10.57,21,97.5,1623,200,0.4939157853570424,0.8786921456824369,0.6514661116591576,0.5961538461538461,0.5740740740740741,0.8505096262740657,0.5849056603773585,GSM2466499,0
ZNF223,ZNF,GSM2466500,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77157,GEO,0.99,0.0059204999999985,0,213,0.4508928571428571,35,44.39,42,8.54,22.5,95.5,524,200,0.7286610163563536,0.9184059922571958,0.7672342214094952,0.9142857142857144,0.6153846153846154,0.9548133595284872,0.735632183908046,GSM2466500,0
ZNF224,ZNF,GSM5214928,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145932,GEO,0.974,0.0643284270641863,0,363,0.9242,36,61.89,62,8.71,20,95.5,15000,200,0.7618675127066683,0.96328033126294,0.9417553217639822,0.890521675238795,0.808,0.8883780332056194,0.847256204124432,GSM5214928,0
ZNF225,ZNF,GSM5330617,C2H2 Zinc Finger,Gene Regulation,HepG2,homo_sapiens,153516,GEO,0.983,0.1723878092345152,0,1464,0.8866,36,64.81,64.5,7.71,19.5,95.5,15000,200,0.853655567661767,0.977116259653517,0.9703338175933612,0.8817852834740652,0.9746666666666668,0.9244430093639006,0.9259024699176694,GSM5330617,0
ZNF227,ZNF,GSM5331230,C2H2 Zinc Finger,Gene Regulation,MCF-7,homo_sapiens,146825,GEO,0.992,0.0149444705458942,0,347,0.6999334664005322,39,58.34,62.5,15.53,18.5,82.5,2999,200,0.7559840175541652,0.958359721342622,0.8618212527530331,0.8616600790513834,0.7266666666666667,0.9377328366152208,0.7884267631103075,GSM5331230,0
ZNF23,ZNF,GSM5215019,C2H2 Zinc Finger,Gene Regulation,K562,homo_sapiens,152894,GEO,0.991,0.0145056362577823,0,483,0.6670511341791618,40,47.58,45.5,10.28,20.5,77.5,2593,200,0.4143742043791487,0.8312550173936313,0.540803547488891,0.7264150943396226,0.2972972972972973,0.8810597519729425,0.421917808219178,GSM5215019,0
ZNF230,ZNF,GSM5214470,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145452,GEO,0.976,0.0713605323463333,0,799,0.9286,37,62.32,63,9.3,20.5,95.5,15000,200,0.764548696603119,0.9592955465587044,0.9329604256172388,0.8673116793365584,0.8366666666666667,0.8899244332493703,0.8517136070580251,GSM5214470,0
ZNF232,ZNF,GSM5214562,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,146099,GEO,0.99,0.0852073628076167,0,1321,0.9532,34,60.64,61.5,9.82,21,95.5,15000,200,0.7475988363535979,0.951489565514882,0.9135904134813172,0.8859111791730475,0.7713333333333333,0.8887632828397015,0.8246614397719173,GSM5214562,0
ZNF234,ZNF,GSM5214412,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,146009,GEO,0.99,0.0349093742915776,0,334,0.9044,36,64.15,65.5,9.61,20,95.5,15000,200,0.8366243180748987,0.974757589219606,0.9623015011079528,0.9241040056219256,0.8766666666666667,0.9218874966675552,0.8997605200136846,GSM5214412,0
ZNF235,ZNF,GSM2466503,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77156,GEO,0.995,0.0031287499999992,0,132,0.3489208633093525,36,43.91,40.5,10.79,21,96.5,191,200,0.5870451715402795,0.8588235294117648,0.6384771054393849,0.8,0.4705882352941176,0.9427083333333334,0.5925925925925926,GSM2466503,0
ZNF239,ZNF,GSM5215600,C2H2 Zinc Finger,Gene Regulation,K562,homo_sapiens,153094,GEO,0.992,0.0366883568806883,0,1486,0.7076,40,51.24,49,11.26,19.5,83,15000,200,0.5882366236279486,0.8988266631092139,0.6934977786544843,0.6652949245541838,0.6466666666666666,0.8868385949310805,0.6558485463150777,GSM5215600,0
ZNF24,ZNF,GSM2827518,C2H2 Zinc Finger,Gene Regulation,K562,homo_sapiens,100991,GEO,0.973,0.1095637499999726,0,2690,0.7288,38,48.01,47.5,9.02,19.5,79,15000,200,0.6138787627412006,0.9030079978310964,0.75393921198274,0.7542087542087542,0.5973333333333334,0.8990649994367467,0.6666666666666666,GSM2827518,0
ZNF248,ZNF,GSM2466504,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77155,GEO,0.992,0.0178429999999955,0,2123,0.0786,38,35.28,35,5.85,20.5,96.5,8312,200,0.9233158890488344,0.9852747190949424,0.964479785702031,0.9546027742749056,0.910950661853189,0.9836722576814606,0.9322660098522167,GSM2466504,0
ZNF25,ZNF,GSM5215289,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,153178,GEO,0.986,0.0293686563977141,0,354,0.9054,36,58.84,59.5,8.94,20.5,95.5,15000,200,0.7208743360623636,0.9430203497615262,0.8914985015885536,0.8736176935229067,0.7373333333333333,0.8807319698600646,0.7997107736804049,GSM5215289,0
ZNF250,ZNF,GSM2026762,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,65181,GEO,0.995,0.0034309999999991,0,195,0.2225913621262458,37,38.48,37,6.86,22,78.5,841,200,0.7627120343491284,0.9550691244239632,0.8415198500771507,0.8923076923076924,0.6904761904761905,0.9569190600522192,0.7785234899328859,GSM2026762,0
ZNF251,ZNF,GSM3402706,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,128254,GEO,0.993,0.0523039765418616,0,6922,0.3894,36,42.26,39.5,10.29,7,96.5,15000,200,0.7951003745546814,0.9668449662041978,0.8815900851680624,0.8633633633633634,0.7666666666666667,0.9657987785278046,0.8121468926553672,GSM3402706,0
ZNF253,ZNF,GSM5214373,C2H2 Zinc Finger,Gene Regulation,K562,homo_sapiens,145650,GEO,0.992,0.0171553466739912,0,404,0.3576923076923077,40,43.27,40.5,8.95,19.5,75.5,1552,200,0.6020458016684949,0.8993283511493709,0.6503763573193334,0.6762589928057554,0.6064516129032258,0.9302172481895984,0.6394557823129252,GSM5214373,0
ZNF254,ZNF,GSM2466505,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77154,GEO,0.992,0.0046577499999988,0,454,0.2547008547008547,36,48.8,49,6.66,21,95.5,1059,200,0.7139459093264072,0.9313169757335276,0.8237063151730726,0.953125,0.5754716981132075,0.9403726708074536,0.7176470588235294,GSM2466505,0
ZNF256,ZNF,GSM5215271,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,153167,GEO,0.992,0.0278228307852327,0,375,0.9222,34,60.78,62,9.27,21,95.5,15000,200,0.760026161007288,0.9557266739846324,0.9243473503472373,0.8698435277382646,0.8153333333333334,0.8913300259862982,0.8417068134893324,GSM5215271,0
ZNF257,ZNF,GSM2466506,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,73966,GEO,0.953,0.0659724999999835,0,5056,0.6802,37,55.85,54,10.59,21,98,15000,200,0.8403545480402813,0.97650220840831,0.9312902799059336,0.8797554347826086,0.8633333333333333,0.949822671745698,0.8714670255720054,GSM2466506,0
ZNF26,ZNF,GSM2825194,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,101059,GEO,0.973,0.0087599999999978,0,445,0.452446588559614,37,44.83,45,9.13,22,73,2798,200,0.5329724208713464,0.8360263247475321,0.5869681870434549,0.6234309623430963,0.5321428571428571,0.9210150107219442,0.5741811175337187,GSM2825194,0
ZNF260,ZNF,GSM2026812,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,65157,GEO,0.992,0.0071139999999982,0,746,0.2858151023288638,37,42.04,40,8.86,22,77,4182,200,0.7832019447894353,0.9734964775027002,0.8930010834729031,0.7662337662337663,0.84688995215311,0.9594435274699364,0.8045454545454546,GSM2026812,0
ZNF263,ZNF,GSM5214687,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,146258,GEO,0.992,0.1314350200320043,0,4323,0.902,35,61.91,62,9.14,20.5,95.5,15000,200,0.8333815380628092,0.972418459131795,0.9532990606352244,0.895263509006004,0.8946666666666667,0.9223564210007394,0.8949649883294432,GSM5214687,0
ZNF264,ZNF,GSM5214155,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145891,GEO,0.995,0.051182938453997,0,1147,0.9076,35,56.44,56,10.19,17.5,95.5,15000,200,0.7197390638285565,0.9483443392919734,0.870720540918311,0.7749838813668601,0.8013333333333333,0.8965627498001598,0.7879383808587348,GSM5214155,0
ZNF266,ZNF,GSM2827472,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,101213,GEO,0.983,0.0098122499999975,0,312,0.4973736047275114,37,47.89,47.5,9.47,20,76.5,2973,200,0.7471028400370598,0.9306915406301438,0.8034779975422542,0.8287937743190662,0.7171717171717171,0.9559076817085772,0.7689530685920578,GSM2827472,0
ZNF267,ZNF,GSM2466511,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77152,GEO,0.992,0.0062317499999984,0,683,0.3943254198031268,36,50.07,47.5,9.45,21,98,1637,200,0.7234939840083561,0.9631998025377556,0.8379309500413546,0.875,0.6402439024390244,0.9506008010680908,0.7394366197183099,GSM2466511,0
ZNF273,ZNF,GSM2466513,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77150,GEO,0.972,0.0258917499999935,0,1595,0.742,37,61.5,60.5,11.76,21.5,98,8909,200,0.8016267610641159,0.963014576754168,0.9095735443035894,0.844542447629548,0.8597081930415263,0.9247098782904049,0.8520578420467185,GSM2466513,0
ZNF274,ZNF,GSM5214790,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,146235,GEO,0.984,0.1436288684427291,0,1669,0.9448,36,65.89,66.5,8,20.5,95.5,15000,200,0.8646667840897908,0.98353704978206,0.9826318305007168,0.9242819843342036,0.944,0.9322722654927192,0.934036939313984,GSM5214790,0
ZNF276,ZNF,GSM5214414,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145789,GEO,0.974,0.0559244143265685,0,495,0.9334,36,62.37,63,9.63,21,95.5,15000,200,0.774340544192959,0.9631076403041124,0.939090821479287,0.8565656565656565,0.8606224627875507,0.8944052419354839,0.8585892676341546,GSM5214414,0
ZNF28,ZNF,GSM2466521,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77143,GEO,0.995,0.0382954999999904,0,2927,0.4652,36,56.03,55.5,11.47,21,96.5,12233,200,0.8012065652769061,0.9686438744800938,0.9063439759917056,0.8057228915662651,0.874897792313982,0.9374524425506012,0.8388867110936887,GSM2466521,0
ZNF280A,ZNF,GSM2026795,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,65073,GEO,0.946,0.0217037499999945,0,2581,0.5898,37,42.77,41,11.19,21,82.5,10373,200,0.627716223504474,0.9099711687953872,0.715911626248199,0.7206896551724138,0.6046287367405979,0.9397434714404356,0.6575773466177242,GSM2026795,0
ZNF280B,ZNF,GSM5215277,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,153217,GEO,0.986,0.1830063462628245,0,2080,0.9146,36,64.97,65,7.75,20,95.5,15000,200,0.8711427112530746,0.9814143692564744,0.9767330932338028,0.9209844559585492,0.948,0.9354005167958656,0.9342969776609724,GSM5215277,0
ZNF280C,ZNF,GSM2825102,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,102580,GEO,0.991,0.0084709999999978,0,122,0.4623489308955686,37,49.38,49,7.96,22,77,3137,200,0.7876275998909092,0.9613221589004358,0.8808464346349777,0.8187702265372169,0.8057324840764332,0.9564894012644104,0.812199036918138,GSM2825102,0
ZNF280D,ZNF,GSM5214076,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,146257,GEO,0.992,0.0655719837432272,0,524,0.8966,36,56.4,56.5,10.2,18,95.5,15000,200,0.6515476634774278,0.9212946278317152,0.806907363680909,0.776416539050536,0.676,0.8830075187969925,0.7227369921596579,GSM5214076,0
ZNF281,ZNF,GSM5213849,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,149785,GEO,0.994,0.116493784337642,0,7017,0.9414,34,58.1,58,10.2,22,95.5,15000,200,0.7674914281460835,0.9621283516483516,0.9029077658632272,0.8180628272251309,0.8333333333333334,0.9127272727272728,0.8256274768824307,GSM5213849,0
ZNF282,ZNF,GSM2466516,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77148,GEO,0.996,0.0214817499999946,0,1362,0.8422,36,67.11,68,10.02,20.5,97.5,6243,200,0.8775071148176136,0.9806461538461538,0.9712930950059548,0.9470198675496688,0.9152,0.9395017793594306,0.9308380797396256,GSM2466516,0
ZNF283,ZNF,GSM2466517,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77147,GEO,0.937,0.0062494999999984,0,311,0.6491228070175439,36,57.45,55,13.29,22.5,87,751,200,0.7629827613743203,0.9339267015706806,0.8576573207260008,0.8285714285714286,0.7733333333333333,0.936542669584245,0.8,GSM2466517,0
ZNF284,ZNF,GSM2466518,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77146,GEO,0.993,0.027641499999993,0,2611,0.2292,36,48.46,48.5,4.32,20.5,98,15000,200,0.921109857474188,0.9954193453258626,0.98394205953938,0.8960880195599022,0.9773333333333334,0.9753682685341704,0.9349489795918368,GSM2466518,0
ZNF285,ZNF,GSM2466519,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77145,GEO,0.926,0.0022127499999994,0,113,0.3859649122807017,36,47.7,44.25,12.13,21,96.5,160,200,0.795099935886035,0.9535353535353536,0.8716384863123996,1,0.6666666666666666,0.953125,0.8,GSM2466519,0
ZNF287,ZNF,GSM2466520,C2H2 Zinc Finger,Gene Regulation,HEK293T,homo_sapiens,77144,GEO,0.998,0.0051277499999987,0,286,0.2528089887640449,35,41.25,40,8.57,18.5,97.5,2329,200,0.4560835714684456,0.849828510908184,0.4891027352642434,0.6518518518518519,0.3776824034334764,0.9173838209982788,0.4782608695652174,GSM2466520,0
ZNF292,ZNF,GSM2423198,C2H2 Zinc Finger,Gene Regulation,HEK293,homo_sapiens,179814,GEO,0.993,0.0165716918681313,0,283,0.4024280575539568,37,46.22,45.5,8.87,21,80,2218,200,0.7551170121518751,0.9621327697454056,0.8507490639816471,0.8307692307692308,0.7297297297297297,0.9568044588945656,0.7769784172661871,GSM2423198,0
ZNF296,ZNF,GSM5214706,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145330,GEO,0.988,0.0729068112731063,0,438,0.9158,36,62.49,63,8.49,20.5,95.5,15000,200,0.8005200068100483,0.9684694457603032,0.9499969831785826,0.8626582278481013,0.9086666666666666,0.9019662143450567,0.8850649350649351,GSM5214706,0
ZNF3,ZNF,GSM2825550,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,101783,GEO,0.993,0.023890249999994,0,1053,0.8556,36,52.15,50.5,10.25,21.5,84.5,15000,200,0.6473071219853231,0.9300143043591752,0.7921004194346872,0.6953517587939698,0.738,0.8886493341788205,0.7160413971539457,GSM2825550,0
ZNF30,ZNF,GSM5214975,C2H2 Zinc Finger,Gene Regulation,Hep-G2,homo_sapiens,145631,GEO,0.99,0.0347502479698357,0,377,0.9072,36,64.19,65.5,9,20,95.5,15000,200,0.8649865289395837,0.980614170526677,0.9743954951074264,0.9183673469387756,0.93,0.933488237002614,0.9241470685657502,GSM5214975,0
